Description,TotalSales,AvgProfitMargin,TargetBrand
Nostor Tinto Priorat,7242.49,35.89690838,No
Raymond Family Clsc Cab Svgn,7258.13,36.11357195,No
Toasted Head Untamed Red,6142.65,24.6028994,No
Forged Oak Bourbon Whiskey,6434.01,28.0504693,No
Gaston & Ravaut Bourgog Vlg,5144.39,10.02781671,No
Stags Leap Fay Cab Svgn Napa,4647.62,0.499395389,No
Marques de Caceres Albarino,6843.71,32.46937699,No
Michael David Chard,6523.92,29.20054201,No
Redbreast 21 Yr Old Irish,11749.53,60.72013093,No
Santa Rita RSV Chard,8522.86,45.90548243,No
B & G Sauternes,6997.14,34.17081836,No
Ravenswood Petite Sirah Vnts,7078.18,34.93920754,No
Pepperwood Grove Chard,8214.98,43.95482399,No
Forma de Art Red,7130.22,35.45570824,No
W.Laure Weller KY Bourbon,7019.22,34.63718191,No
Casa Silva Carmenere,13671.45,66.50538165,No
Tineta Avante 10 Tinto Fino,6846.77,33.30300273,No
F Coppola Vendetta Cab/Malbc,4593.04,0.592635814,No
Badenhorst Secateurs Chen Bl,6785.28,32.84256508,No
Fleur Petite Sirah Californa,6460.69,29.51774501,No
Zenato Amarone,7739.84,41.21777711,No
Gallo Twin Valley Wh Merlot,7048.04,35.4820631,No
Kikkoman Plum Wine,7012.2,35.15301902,No
P Michael Les Pavots Est Brd,8459.55,46.30778233,No
Moulin de Gassac Guilhem Red,5696.87,20.30536066,No
El Enemigo 11 Cab Franc Mend,6247.5,27.33509404,No
Luigi Bosca Chard,4748.16,4.475839062,No
Plantaze Vranac ProCorde Red,5733.25,20.91658309,No
Stags Leap The Investor Red,14217.48,68.1130552,No
Peter Michael Belle Cote Cha,7115.16,36.3786619,No
Hess Select Pnt Nr,9642.64,53.07436553,No
Perez Cruz Cab Svgn Rsva,5996.25,24.69960392,No
Nathanson Creek Wh Znfdl,7171.15,37.06560315,No
Chronic Cellars Sofa King,5695.04,21.06218745,No
Mayu Carmenere Syrah,11937.81,62.38238002,No
La Cana Albarino,7275.26,38.62927236,No
Grant's Ale Cask Finish,9515.24,53.08673244,No
Valckenberg Dornfelder,6354.7,29.84672762,No
Neveu Sancerre Cd Embouffant,5412.15,17.68169766,No
Spottswoode Svgn Bl Napa Vly,6010.33,25.95148686,No
Armand de Brignac Brut Rose,9239.78,51.83608268,No
Mollydooker Two Left Feet,6221.07,28.48079189,No
Olivier & Lafont Ventoux Bl,5934.6,25.04600142,No
Tangent Chard,21428.55,79.27017927,No
Folie A Deux Amador Znfdl,7118.81,37.96828402,No
Ch St Jean Soiree Red,9886.62,55.48306701,No
DarkHorse Rose,6511.85,32.4155194,No
Blue Chair Bay Banana Rum,14085.19,77.77921599,No
Ole Smoky Blue Flame,5779.63,24.04634899,No
L Bernard Cotes du Rhone,7883.68,44.35961378,No
Liberty School Chard Cntrl C,10495.92,58.21233394,No
Bertani Villa Arvedi Amarone,5998.14,46.80530905,No
Cepa 21 Ribera Duero 06 Tnto,6746.25,35.07504169,No
Ron Rio Silver Rum,6018.39,27.34767936,No
Sterling Carneros Pnt Nr,9084.58,51.87185318,No
Boya Pnt Nr,7867.08,44.44444444,No
Dancing Bull Zabaco Cab Svgn,7206.62,39.36158699,No
Red Diamond Pnt Nr,7962.73,45.15323262,No
EnRoute Chard Brumaire RRV,6719.57,35.02441376,No
Tommasi Amarone,6379,31.66781627,No
Parducci Cab Svgn,7521.45,42.25395369,No
Dom D'Andezon CdRhone Red,7691.18,43.54897428,No
Maipe Malbec Mendoza,6970.87,37.7248464,No
Bota Mini Cab Svgn,6802.95,36.27411638,No
Woodford Reserve Derby,5803.71,25.38341854,No
Montes Alpha Apalta Cab Svgn,7198.53,39.96690991,No
Matua Rose Wine,6235.84,30.73026248,No
Bodegas Faustino V RSV Rioj,6701.01,35.57239879,No
Dom Fond Croze La Croix Coq,14050.19,69.27870726,No
Ch Croix de Jaugue St Emilio,6589.53,34.64981569,No
Brancott Pnt Nr Marlboro,7065.19,39.09576388,No
Mateus Rose,6848.59,36.27175175,No
Patz & Hall Pnt Nr Sonoma Cs,6038.49,28.88288297,No
Thorny Rose Cab Svgn,6779.85,36.67234526,No
Platte Valley Fireshine,9832.57,56.33471208,No
Cellar No 8 Pnt Nr,8085.28,46.93022381,No
Jewell Towne Cab Svgn NH,4867.48,11.88376737,No
Devils Spring Vodka,9492.72,54.82643542,No
Cono Sur Cab Svgn Cntrl Vly,7426.08,42.2659061,No
Jose Cuervo La Familia Rsv,8199.18,47.73623704,No
Mas De Daumas Gassac 15 Rose,5109.16,16.13396331,No
Colosi Sicilia Dry Red,7015.96,38.96259386,No
Svedka Raspberry Vodka,5364.87,20.25156248,No
Bolla Bardolino,6721.79,36.40265465,No
Pommery Falltime Extra Dry C,15952.09,73.21780406,No
C Y Toro Frontera Shiraz,6523.13,34.51364606,No
Clemento VII Toscano,4637.68,8.073002018,No
The Path Pnt Nr,7052.63,39.63953873,No
The Glenlivet 25 Yr Old,5399.82,21.2283002,No
Hogue Cellars Rsl Wash,7521.83,43.48130708,No
Big Peat Scotch,8139.63,47.77109033,No
Defesa Rose Alentejo,5897.46,28.10803295,No
Buried Cane Cab Svgn,6978.23,39.28431708,No
Penfolds T Hyland Shiraz,12169.85,65.2033509,No
Hennessy Paradis Imperial,8099.97,47.91659722,No
Champalou Vouvray Cuvee Fon,5635.08,25.18296102,No
Excelsior Svgn Bl,4572.6,7.872982548,No
Ozeki Hana Awaka Sprkl Sake,6041.28,30.34721119,No
Oberon Chardonnay,5356.47,21.45965533,No
Jordan Cab Svgn Alex Valley,15096.98,72.14694595,No
Walnut Crest Chard Central,7275.17,42.21853235,No
Macchia Mischievous Znfdl Lo,5247.5,19.97713197,No
The Steward's Solera Bourbon,14928.2,71.8975496,No
Beringer Classic Wh Zin Spkl,6043.04,30.58609574,No
Smoking Loon Red Loonatic,7823.58,46.40203078,No
Patz & Hall Sonoma Cst Chard,6499.03,35.49560473,No
Catena Vista Flores Malbec,5889.79,28.92191402,No
Herzog Kosher Cab Svgn,6311.35,33.67504575,No
Casalini Pnt Grigio,6535.65,36.01937068,No
Verde Sole Znfdl,6549.22,36.17804868,No
Alexana Revana Vyd Pnt Nr,8047.11,48.09440905,No
Terrazas Torrontes Rsv 10,6460.8,35.35862432,No
Le Mistral Red,16243.5,74.29691877,No
Mayu Pedro Ximenez,9534.66,56.33153149,No
The Peach Chenin Bl/Viognier,6866.34,39.37396051,No
Federico Ferrero Chard Langh,5708.65,27.0980004,No
Sokol Blosser Evolution Pnt,16640.67,75.00184788,No
Robert Hall Cab Svgn,25727.61,83.8679924,No
Whoop & Holler Bourbon,5599.68,25.92719584,No
Barkan Clsc Merlot,6015.7,31.17209967,No
Calera Ctrl Coast Chard,5301.33,21.9097849,No
Ch Beaulieu Lalande de Pomer,5572.72,25.83872866,No
Carolans Irish Cr Gift Set,7569.41,45.42031678,No
Ancho Reyes Chile Liqueur,11224.73,63.24953919,No
Fat Bastard Merlot,6600.98,37.52064087,No
Greystone Cellars Cab Svgn,5986.4,31.28875451,No
Barefoot Cellars Winter Red,6105.9,32.65415418,No
Marietta Clrs Angeli Cuvee,4588.22,10.62459952,No
Sierra Cantabria Unica Rsv 0,6008.66,31.75849524,No
Rochioli Pinot Noir RRV,6599.12,37.94293785,No
Masi Passo Doble,6650.4,38.44084566,No
Pumpkin King Liqueur,4917.58,16.75905628,No
Gran Passione Gavi,5797.83,29.44118748,No
Renacer Enamore Red,7399.17,44.80353878,No
Moulin Gassac Guilhm Rose 15,5840.69,30.09541681,No
Bon Affair Svgn Bl Spritzer,9076.91,44.58391277,No
Castano Yecla Monastrell Red,8343.93,51.22442302,No
Grayson Cellars Znfdl Cntl C,6339.8,35.81453674,No
Love Lane Svgn Bl,4360.13,6.72961586,No
DeKuyper Island Punch Pucker,5416.83,25.13407288,No
David Girard Vyds Syrah Okei,5997,32.4162081,No
Feudi D San Gregorio Serpico,4738.42,14.48626335,No
The Big Easy Red,5843.73,30.86128209,No
Martinelli Belle Vigna Pnt N,4171.93,3.31812854,No
NxNW Red Columbia Valley,8916.63,55.10456305,No
Pine Ridge Forefront Cab Svg,8559.69,53.234755,No
Peter Paul Bacigalupi Chard,5891.31,32.06892864,No
Freemark Abbey Cab Svgn Ruth,5249.25,23.81311616,No
B & G Pnt Nr Bistro,6114.81,34.73877357,No
Beringer Fndrs Est Svgn Bl,7779.65,48.73818231,No
Sutter Home Wh Merlot Cal,6123.87,34.90880767,No
Spy Valley Rose,5520.72,27.81376342,No
Hidlago Morenita Crm Sherry,5572.71,28.51449295,No
Yaegaki Nigori Sake,5321.58,25.40110268,No
Orin Swift Fragile Rose VDP,5091.17,22.10513497,No
Tortiose Crk La Charmel Mus1,5859.55,32.37193982,No
The Crusher Pnt Nr,6155.13,35.78039781,No
Luce Della Vite Lucente Tosc,7218.51,45.2490888,No
Citra Trebbiano D'Abruzzo,5622.77,29.75988703,No
Little Black Dress Divalicio,5899.66,33.35954953,No
JJ Prum Graacher Him Rsl Aus,5826.76,32.53746507,No
Inglenook Rubicon 09,9132.47,56.98841606,No
Shady Fruit Valencia Orange,15269.62,60.51142466,No
Locations OR Red,4534.11,13.62273963,No
Cartlidge & Browne Pnt Nr,5115,23.47370479,No
Robert Sinskey Pnt Nr,5884.97,33.61801335,No
Drouhin Chorey Les Beaune,6247.5,37.6,No
Codice Sierra Cantabria Red,7500.62,48.14508667,No
Sokol Blosser Pnt Gris,4951.14,21.45404897,No
Fattoria de Limone,8501.02,54.27842777,No
Christian Bros Cream Sherry,5943.93,34.64997064,No
Don & Sons Pnt Nr Sonoma Cst,6803.3,42.91711375,No
Opici Toscano Twist Neck 12,4736.05,18.22383632,No
Atamisque Assemblage,5344.38,27.63426253,No
Jack Daniels Sinatra Century,21599.52,82.09659289,No
Warre's Altano Douro Portuga,6149.16,37.22329554,No
Mollydooker Scooter Merlot,6681.29,42.23390992,No
Masi Mazzano Amarone 03,4199.72,8.305315592,No
Red Rock Pnt Nr,7181.65,46.49251913,No
Quintessa Rutherford Red,10294.29,62.6899961,No
Elvio Cogno Barbera D'Alba B,5971.19,35.73006386,No
Bouza Tannat Las Violetas,5664.99,32.30085137,No
Nisia 13 O V Verdejo Rueda,5609.76,31.63557799,No
Canyon Oaks Cab Svgn Cal,7689.9,30.62235843,No
Ole Smoky Margrita Moonshine,5012.05,23.56421025,No
Bertani Amarone Valpolicell,8799.12,56.549064,No
Lindemans Bin 99 Pnt Nr,5577.24,31.62388565,No
Gekkeikan Sake Zipang Spklg,5627.25,32.24967791,No
Canyon Rd Merlot Cal,5719.26,33.40292276,No
McCormick Silver Rum,5550.06,31.37479595,No
Svedka Vanilla Vodka,5455.8,30.42083654,No
Snake River Stampede Whisky,11697.62,67.55263036,No
Deep Eddy Vodka,9353.56,42.36000815,No
Orin Swift Mannequin Chard,5595.07,32.42497413,No
Almaden Pnt Grigio B/B,5560.71,32.023069,No
Fat Bastard Cab Svgn,6877.75,45.07287994,No
Vietti Barolo Castiglione,6198.76,39.10814421,No
Milbrandt Traditions Cab Svg,5382.29,29.87148593,No
Klinker Brick Old Ghst Znfdl,5706.48,33.90934517,No
Olivier Chanzy Les Morgeots,4133.61,8.799088448,No
Carstairs White Seal,5118.06,26.34709245,No
Ch St Louis Vieux Galvesse L,5266.9,28.5556969,No
Ch de Reynaud Cotes du Bourg,4367.7,13.89632988,No
Rioja Vega Tempranillo Garna,9628.67,61.01642283,No
Dom Bousquet Chardonnay,6402.27,41.39000698,No
Pepperwood Grove Merlot Cal,7290.25,48.58667398,No
De Loach Merlot Cal,7714.53,51.45874084,No
Frescobaldi Mormoreto Cab Sv,10294.35,63.62354107,No
Tempranillo Vente Mazzaron,5433.21,31.14567631,No
Schmitt Sohne Kabinett Mchls,5118.06,26.91996577,No
Angels Landing Cab Svgn,4817.59,22.4043557,No
Zenato Alanera Rosso Verones,3968.74,5.844172206,No
Dom Roux Bourgogne Pnt Nr,5725.12,34.73918451,No
Skinnygirl Vodka,10058.93,62.89466176,No
Sea Smoke Southing Pnt Nr,4679.28,20.36424407,No
Mantane Primitivo Puglio,6205.78,40.05266058,No
Zestos Garnacha,5685.51,34.59689632,No
Storybook Mt Znfdl Mayacamas,4023.85,7.650136064,No
CastelGiocondo 10 Brun Montl,4883.26,23.91967661,No
DeKuyper Root Beer Schnapps,4736.69,21.68835199,No
Antica Fratta Franciacorta B,6680.38,44.51872498,No
Ch Smith Haut Lafitte 12,9015.02,58.90857702,No
Layer Cake Garnacha,7191.57,48.61650516,No
Mica Cab Svgn,9008.68,58.99143937,No
Pearl Vodka PET,11463.66,67.78166833,No
Ch Tanunda Gr Barossa Cab Sv,4326.35,14.74661088,No
Cardamaro Vino Amaro,5836.09,36.92900555,No
Rex Goliath Free Range Red,5864.68,37.25216039,No
Casa Silva Los Lingues Cab S,9961.77,63.06680439,No
C Y Toro Casa Diablo Chard,7148.72,48.54435479,No
Cleveland Christmas Bourbon,11191.77,67.14192661,No
KJ Est 12 Chard Camelot High,4978.34,26.24047373,No
Schmitt Sohne Kabinett,5416.83,32.24007399,No
Dom Roux Bourgogne Chard,5021.46,26.93121124,No
Cielo Pnt Grigio,7331.21,32.20186596,No
Gr Montmirail Muscat Venise,5257.37,30.47417245,No
Plantaze Krstac Montenegro W,4504.08,18.89287046,No
Ridge Pagoni Ranch Znfdl,4564.8,20.07229232,No
Jos Phelps Insignia 11,13139.32,77.33405581,No
Carpineto Brunello Montalci,5813.97,37.30170606,No
Rex Goliath Malbec,6435.76,43.36442005,No
Ch Rauzan-Segla Gr Cru 08 Ma,5199.35,29.96778443,No
Ca'Momi Chard Rsv Napa,4408.53,17.65236938,No
Barefoot Syrah Cal,7928.18,36.15411491,No
Rob Stuart Vignette Pinot Nr,3636.58,0.502670091,No
Alexander Vly Vyds Gewurz,5164.83,29.95703634,No
Fontanafredda Briccotondo,5805.85,37.78688736,No
Finca Sandoval Tinto Manchue,5343.03,32.45424413,No
Ch Margaux 12 Margaux,4769.91,24.41366818,No
Lobster & Shrimp Muscadet,8856.77,59.29396383,No
Cono Sur Organic Chard,6143.06,41.36147132,No
La Clarte de Haut Brion 10,7769.3,53.64447247,No
Cheval Blanc St Emilion 08,7199.84,50.00055557,No
Valley of the Moon Pnt Bl,5314.59,32.31387558,No
The Naked Grape Harvest Red,4817.5,25.33056565,No
Big House White,6171.21,49.06166966,No
Ketel One 325 Commemorative,15596.62,76.97847354,No
Bliss Chard,5570.56,35.546875,No
Rioja Bordon Gran Rsva Tempr,5297.88,32.2585638,No
Ramey Chard Sonoma Coast,4254.88,15.9282988,No
Masi Campo Torbe Amarone 00,3719.69,3.87102151,No
Norton Malbec Mendoza,5539.38,35.47653347,No
Sandeman Rainwater Madeira,4739.04,24.64085553,No
Castello Banfi Brun Montalcn,8832.11,59.57930778,No
Finlandia Grapefruit Fusion,4519.88,21.172686,No
Columbia Winery Cab Svgn,8262.89,56.91047563,No
Seven Daughters Moscato 4 Pk,4691.87,24.19994586,No
Walnut Crest Cab Svgn Rapel,5432.75,34.53775712,No
Grape Time Winery Amarone,5126.2,30.75572549,No
Clos du Bois Marlstone,8340.18,57.44780089,No
Diseno Red Blend Mendoza,6982.32,49.18136092,No
St Supery Elu Meritage Red,3904.29,9.186049192,No
Cesari Sangioves Romagna RS,4945.34,28.60834644,No
Renwood California Znfdl,6094.44,42.14907358,No
Tamari RSV Malbec Mendoza,5604.87,37.14965735,No
Common Man Pnt Grigio,4854.6,27.44778149,No
Cecchi Litorale Vermentino,4416.95,20.36563692,No
LiDestri Red Sangria,4351.16,19.19097436,No
Sycamore Lane Wh Znfdl Cal,5114.38,32.20998452,No
Ravenswood Vntrs Blend Znfdl,5385.04,35.02833777,No
Livon Pnt Grigio,4789.85,27.03487583,No
Duck Pond Chard Wash,5850.97,40.31587925,No
Blackstone Montry Pnt Grigio,5561.66,37.25146809,No
Hoopes Oakville Cab Svgn,4139.31,15.69392,No
Defesa Tinto Red Alentejo,5351.88,34.8625156,No
Sokol Blosser Evolution Red,5368.68,35.07752371,No
Jeremiah Weed Sweet Tea Vdka,12027.54,71.05434694,No
Truchard Carneros Chard,5287.1,34.27247451,No
Arrow Blue Curacao,4554.3,23.70550908,No
Bols Green Creme De Menthe,4795.2,27.65890891,No
Crown Royal No Harvest Rye,8978.88,61.44920079,No
Cambas Mavrodafne of Patras,5001.15,30.88709597,No
Ch Pichon Long Comtesse L 12,12609.03,72.6484115,No
Barefoot Cellars Malbec,6333.43,23.20430142,No
Banshee Mordecai Proprietary,4977.51,30.78266041,No
Zeitgeist Cab Svgn Napa Vly,4604.01,25.24864194,No
Manabito Ginjo Sake,5652.99,39.17342857,No
Farnum Hill Kingston Blk RSV,4600.53,25.27730501,No
Ozeki Dry Sake,4935.06,30.35343035,No
St Christopher Gluhwein,5333.37,35.563443,No
King Estate Dom Pnt Nr 12,3761.43,8.720087839,No
Anderra Svgn Bl,5655.8,39.3622476,No
Robert Sinskey POV Napa Red,8998.49,61.88793898,No
Torres Sangre de Toro Catal,5527.41,37.98107975,No
BV GDL Private Rsv Cab Svgn,4799.6,28.60405034,No
Malamatina Retsina,4967.55,31.09540921,No
Pumpkin Face Rum,8739.97,60.85295487,No
Domaine Pallieres Gigondas R,8505.19,59.77996964,No
Hudson Maple Cask Rye,12192.29,71.98754295,No
Shafer Merlot Napa,18924.62,81.95842241,No
La Carraia Orvieto Clsc,5497.94,37.91129041,No
Dom Bousquet Cab Svgn Rsv,4461.21,23.63730916,No
Kahlua Pumpkin Spice Liqueur,13835.34,75.38195664,No
Ridge Lytton Petite Sirah,7869.52,56.72417123,No
Fetzer Wh Znfdl Cal,5013.11,32.08766614,No
La Fleur d'Amelie Brdx Rose,4871.25,30.13292276,No
MezzaCorona Pnt Nr Dolomiti,6089.14,44.16814197,No
NH Winter Warmer Red,4459.95,23.8845727,No
Alverez de Toledo Mencia Rbl,5350.84,36.64770391,No
Pomelo Rose,4939.88,31.45987352,No
Jordan Chard Sonoma,5978.07,43.43525586,No
Badenhorst Secateurs Red,4045.17,16.49498043,No
Neal Family Vyds Znfdl Napa,4699.11,28.19533912,No
Roger Didier Raimbault Sance,3988.67,15.48962436,No
Ch Vincens 15 L'Instant M Rs,3728.13,9.634052461,No
Smoking Loon Syrah,5998.01,43.94890972,No
J Lohr October Night Chard,4697.65,28.49275702,No
Stags Leap Hand of Time Red,4893.96,31.38685236,No
Red Diamond Chard Wash,5028.64,33.30681854,No
Wolfschmidt Vodka Plastic,11156.33,69.9856494,No
F Coppola Votre Sante Chard,5063.55,33.96925082,No
Salmon Run Rose,5107.74,34.65857698,No
Barenjager Honey & Bourbon,9154.68,63.66142782,No
Capri Natura Limoncello,3807.01,12.65586379,No
Barrow's Intense Ginger,10035.5,45.04628577,No
Penfolds Grange 2005,7751.83,57.43082601,No
Passadouro 12 Tinto Douro,4770.65,30.86791108,No
Bonnie Rose Orange Peel,8035.65,59.00269424,No
Lazzaroni Sweet Marsala,3335.29,1.464640256,No
Hacienda Monasterio Crianza,4749.05,30.84216843,No
R Mondavi Rsv Cab Svgn,10483.29,42.49137334,No
DeKuyper Creme de Cacao Dark,5411.98,39.51492799,No
Jacquin Peach Brandy,4459.15,26.61202247,No
Damilano 11 Brunate Barolo,4199.3,22.0870145,No
Redtree Pnt Nr,6210.72,47.32382075,No
Don Ramon Reposado Tequila,8322.15,60.68996593,No
Hauts de Smith Rouge P-Le 12,3868.71,15.47182394,No
Firesteed Citation Pnt Nr,6134.12,46.72047498,No
Herradura Reposado #14 BtB,4115.16,20.63686467,No
Malibu Mango Rum,3354.02,2.806482967,No
Hidlago Panesa Fino Sherry,4280.94,23.85971305,No
Flora de Cana Black 5 YO Rum,9376.16,65.27576321,No
Newton Unfiltered Chard,5179.69,37.19083574,No
Peter Vella Cab Svgn Cal B/B,5300.88,38.69036839,No
Merriam Jones Vyd Cab Franc,4246.82,23.60966559,No
Le Cengle CdProvence Rose,4728.36,31.4811055,No
La Maialina Gilfredo Verment,4302.69,24.82168132,No
Square One Bergamot Organic,9459.78,65.86432243,No
Bols White Creme De Cacao,3786.21,14.74429575,No
Dewars Highlander Honey,46676.52,93.08585987,No
Murai Nigori Genshu Sake,4502.16,28.7202143,No
Cecchi La Mora Morellino,5129.64,37.47338995,No
Cecchi La Mora Vermentino,10349.2,69.01934449,No
UV Ruby Red Grapefruit Vodka,11965.31,58.28815495,No
La Croix Belle No 7 Rose 15,4672.25,31.57900369,No
Damrak Amsterdam Gin,7649.44,58.23772721,No
Anthology Conn Crk Cab Napa,4164.94,23.31102009,No
Muga 2014 Rose Rioja,4490.79,28.90783136,No
Mr Boston Peach Schnapps,4216.11,24.27616927,No
Jekel Rsl Monterey,4659.01,31.60607082,No
Garnet Pnt Nr Monterey Cnty,6534.21,51.261897,No
3 Blind Moose Pnt Grigio Cal,7285.51,56.37367871,No
Rombauer Cab Svgn Diamond,5000.33,36.64018175,No
Hogue Lt Harvest Clmb Wh Rsl,4711.53,32.78361806,No
Bridlewood Blend 175 C C,4453.27,28.97645999,No
Firefly Blackberry Moonshine,9023.98,64.95559609,No
Castellani Biagio Chianti,5650.96,44.07109588,No
Cameron Hughes Cam Col Cab S,9603.24,67.1460882,No
Dylans Ghost Stags Leap Red,4949.01,36.28463066,No
Neal Family Svgn Bl Napa Vly,4903.35,35.87567683,No
Gibsons 12YO Gold Canadian W,11687.47,73.12677594,No
Dom Serene Evenstad Chard,6222.59,49.6391374,No
A Proper Pink,4442.58,29.56120092,No
Dom La Fage Cve Nicholas VdP,5366.85,41.71571779,No
Flip Flop Cab Svgn,4978.6,37.2203029,No
Loimer Lois Gruner Veltliner,4834.65,35.45303176,No
NH Barnett Hill Dry White,3757.65,17.14342741,No
Canella Bellini Cocktail Vnz,4442.58,29.92720446,No
Ladyburn 41 Yr Old Scotch,5999.97,48.32040827,No
Cape Indaba Chard S Africa,5071.53,38.89891216,No
Lokoya Mt Veeder Cab Svgn,3574.89,13.4205528,No
Perc Coffee Liqueur,6276.27,50.68870523,No
Jose Cuervo R Rolling Stones,4199.58,26.47264726,No
Taylor Madeira NY,4670.64,33.91740746,No
Clayhouse Syrah Paso Robles,5424.22,43.12564756,No
Senda 66 Tempranillo,5003.86,38.38456711,No
Mother's Apple Pie Liqueur,6337.95,51.43540104,No
Gerard Bertrand Chard Rsv Sp,4734.16,35.00325295,No
Buglioni L'Amarone,4289.22,28.30164925,No
Mother's Holiday Nog,6104.21,49.6886575,No
Emilio Lustau Fino Sherry,3715.72,17.42757797,No
Canyon Rd Svgn Bl,4536.13,32.43249201,No
Sandeman 10 Yr Tawny Port,6569.69,53.4845632,No
3 Blind Moose Merlot Cal,6951.85,56.14246567,No
Dom Serene Rose,8884.85,38.10533251,No
Hideyoshi Namacho Honjozo Sa,4437.56,31.3325341,No
Ridge Estate Cab Svgn,5206.01,41.50606703,No
Old St Nick's Egg Nog,5552.73,45.19812777,No
Baracchi O'Lillo,18596.49,83.66627251,No
Monte Velho White Alentejo,3835.51,20.88170804,No
Paul Masson Chablis Carafe,5159.6,41.33324289,No
LaBelle Winery 2013 Dry Rsl,11975.44,74.73712866,No
Herradura Reposado Lot 599,3817.17,20.93304726,No
Tohu Chard Marlborough NZ,3830.28,21.23813403,No
Stella Pinot Grigio Umbria,5479.34,31.77081347,No
Venta Morales Tempranillo,5737.03,47.48589427,No
The Monterey Vyds Chard,5436.62,44.59057282,No
Perrier Jouet BE Luxury Case,8801.22,65.77781262,No
Zonin Prosecco Brut,4382.28,31.29056108,No
Ferrari-Carano RSV Chard,4273.85,29.83375645,No
Charles Heidsieck Brut Rose,5291.32,43.37518804,No
Shady Fruit Real Ruby Red Gr,16110.6,63.65060904,No
Daou Rsv Cab Svgn,3409.38,12.50549953,No
Dunn Vyds Cab Svgn Napa Vly,4274.43,30.29246005,No
Glen Moray 25 Yr Portwood,3839.84,22.48010334,No
3 Blind Moose Chard Cal,6058.73,50.89267883,No
Callia Alta Pnt Grigio,4728.74,37.10121512,No
Bex Rsl Mosel,5667.11,47.51610609,No
Soter Vyds Mineral Springs P,4822.09,38.45573185,No
Martinelli Bondi Home Pnt Nr,6110.03,51.52036897,No
Schmitt Sohne Funf Rsl,4538.37,34.73780234,No
Ken Volk Pnt Nr Cuvee St Mar,5493.22,46.12267486,No
Hess Shirttail Crk Vyd Chard,3834.43,22.85633067,No
Lokoya Spring Mtn Cab Svgn,4549.86,35.06569433,No
